1509653.321187588,661486.9694446619
1509653.3027500054,661486.969558078
1509653.0446238515,661486.9711459036
1509652.3991975533,661486.9570847162
1509651.7353336732,661486.9431369395
1509651.071580707,661486.947219914
1509650.3524040808,661486.9336123827
1509649.65177595,661486.9379221847
1509648.932710238,661486.9423454005
1509648.176769361,661486.9469954455
1509647.4578145628,661486.9694494103
1509646.7018736864,661486.9740994514
1509645.9645922196,661487.0146975864
1509645.208651344,661487.0193476242
1509644.452932295,661487.0600591705
1509643.6969914204,661487.0647092046
1509642.9779257104,661487.0691324056
1509642.240422419,661487.07366902
1509641.5029191277,661487.0782056322
1509640.783742506,661487.0645980688
1509640.0462392159,661487.0691346761
1509639.3270625954,661487.0555271071
1509638.5895593057,661487.0600637096
1509637.8704935987,661487.064486895
1509637.132879397,661487.0509927326
1509636.395487021,661487.0735600893
1509635.6763104023,661487.0599525068
1509634.9386962024,661487.0464583333
1509634.237957167,661487.0327373298
1509633.5188914624,661487.0371605013
1509632.8181524274,661487.0234394924
1509632.117524306,661487.0277492447
1509631.4352228544,661487.0139148161
1509630.7528104912,661486.9820496171
1509630.05218237,661486.986359362
1509629.3332275795,661487.0088132854
1509628.595724295,661487.0133498553
1509627.8765476814,661486.999742242
1509627.1391553094,661487.0223095748
1509626.383214444,661487.0269595523
1509625.6458220729,661487.0495268848
1509624.9267563722,661487.0539500305
1509624.226128254,661487.0582597603
1509623.5253892248,661487.0445387153
1509622.8248720185,661487.0668792137
1509622.1059172305,661487.0893331221
1509621.3866297093,661487.0576947127
1509620.6675640107,661487.0621178455
1509619.9300607308,661487.06665439
1509619.155904109,661487.1074793079
1509618.4368384117,661487.1119024353
1509617.6994460437,661487.1344697481
1509617.017366422,661487.1566968195
1509616.2983007254,661487.1611199419
1509615.5975617,661487.1473988735
1509614.897044497,661487.1697393537
1509614.177867891,661487.1561316936
1509613.4588021957,661487.1605548074
1509612.7397365014,661487.164977919
1509612.0022332247,661487.1695144415
1509611.2831675308,661487.1739375489
1509610.5639909264,661487.1603298754
1509609.8264876513,661487.1648663911
1509609.0890952873,661487.1874336844
1509608.3700295947,661487.1918567833
1509607.650963902,661487.1962798804
1509606.9317873002,661487.182672194
1509606.1943949368,661487.2052394807
1509605.475329246,661487.2096625714
1509604.737715063,661487.1961682898
1509603.9818851189,661487.218848984
1509603.2443818473,661487.2233854807
1509602.4885519037,661487.2460661719
1509601.7693753045,661487.2324584677
1509601.0318720336,661487.2369949578
1509600.3128063448,661487.2414180337
1509599.5937406567,661487.2458411076
1509598.8562373873,661487.2503775914
1509598.1372826088,661487.2728314482
1509597.4182169216,661487.2772545163
1509596.6807136529,661487.2817909941
1509595.9615370568,661487.2681832692
1509595.2424713706,661487.2726063305
1509594.523516594,661487.2950601794
1509593.8228884903,661487.2993698254
1509593.1037118956,661487.2857620902
1509592.4029728833,661487.2720409404
1509591.7392199435,661487.2761237563
1509591.0569185135,661487.2622891897
1509590.374617084,661487.2484546177
