

1.6412
1.4910
2.2140
0.3260
-11.6988
-15.7679
-12.2850
-22.7416
-10.3525
-6.6281
-8.3008
2.4910
-0.1698
0.6928
0.8306
20.4840
34.8677
56.1916
103.6880
99.8604
91.5660
91.3591
91.5919
87.9317
90.7170
88.9086
84.2205
114.4953
162.9633
-179.6958  
-177.1122
175.9517
162.9565
167.2144
-178.7769
179.4510
-179.0582
179.5410
-178.8475
-178.1623
-177.2989
-164.4936
-128.4639
-94.1386
-88.1886
-90.0953
-92.2727
-81.1895
-63.0891
-50.2391
-15.7287
7.2476
11.2869
14.2173









